指标名称,中债国债到期收益率:1年,中债国债到期收益率:3年,中债国债到期收益率:10年
2010-04-14,1.6503 ,2.4144 ,3.5043 
2010-04-15,1.6504 ,2.4153 ,3.5071 
2010-04-16,1.6607 ,2.3938 ,3.4813 
2010-04-19,1.6394 ,2.3855 ,3.4116 
2010-04-20,1.6393 ,2.3554 ,3.4086 
2010-04-21,1.6193 ,2.3359 ,3.4354 
2010-04-22,1.6392 ,2.3323 ,3.4093 
2010-04-23,1.6300 ,2.2929 ,3.4106 
2010-04-26,1.6181 ,2.3087 ,3.3715 
2010-04-27,1.5991 ,2.3069 ,3.3768 
2010-04-28,1.5792 ,2.3098 ,3.3456 
2010-04-29,1.5792 ,2.3052 ,3.3607 
2010-04-30,1.5892 ,2.3059 ,3.3565 
2010-05-04,1.6100 ,2.3132 ,3.3826 
2010-05-05,1.6099 ,2.3112 ,3.3636 
2010-05-06,1.6435 ,2.3180 ,3.3485 
2010-05-07,1.6568 ,2.2931 ,3.2721 
2010-05-10,1.6611 ,2.2923 ,3.3027 
2010-05-11,1.6911 ,2.2955 ,3.2983 
2010-05-12,1.7086 ,2.2794 ,3.2781 
2010-05-13,1.7110 ,2.2801 ,3.2686 
2010-05-14,1.7434 ,2.2864 ,3.2687 
2010-05-17,1.7468 ,2.2832 ,3.2257 
2010-05-18,1.7464 ,2.2535 ,3.2118 
2010-05-19,1.7681 ,2.2342 ,3.1865 
2010-05-20,1.7689 ,2.2263 ,3.2078 
2010-05-21,1.7827 ,2.2754 ,3.1972 
2010-05-24,1.8000 ,2.2952 ,3.2277 
2010-05-25,1.7947 ,2.2954 ,3.2030 
2010-05-26,1.8388 ,2.3015 ,3.2272 
2010-05-27,1.8327 ,2.3009 ,3.2416 
2010-05-28,1.8298 ,2.3025 ,3.2529 
2010-05-31,1.8162 ,2.3039 ,3.2430 
2010-06-01,1.8391 ,2.3150 ,3.2726 
2010-06-02,1.8175 ,2.3541 ,3.2748 
2010-06-03,1.8176 ,2.3495 ,3.2478 
2010-06-04,1.8341 ,2.3431 ,3.2512 
2010-06-07,1.8643 ,2.3505 ,3.2260 
2010-06-08,1.8723 ,2.3527 ,3.2432 
2010-06-09,1.8726 ,2.3836 ,3.2845 
2010-06-10,1.8660 ,2.3899 ,3.2891 
2010-06-11,2.0160 ,2.3902 ,3.3320 
2010-06-12,2.0070 ,2.4112 ,3.3282 
2010-06-13,2.0168 ,2.4115 ,3.3282 
2010-06-17,2.0288 ,2.4234 ,3.3296 
2010-06-18,2.1036 ,2.5575 ,3.3836 
2010-06-21,2.1201 ,2.5310 ,3.3925 
2010-06-22,2.1260 ,2.5013 ,3.3807 
2010-06-23,2.1270 ,2.5013 ,3.4129 
2010-06-24,2.1297 ,2.5125 ,3.4179 
2010-06-25,2.1395 ,2.5024 ,3.3822 
2010-06-28,2.1115 ,2.4428 ,3.3435 
2010-06-29,2.1220 ,2.4118 ,3.2909 
2010-06-30,2.1346 ,2.3997 ,3.2790 
2010-07-01,2.1210 ,2.4001 ,3.2848 
2010-07-02,2.1181 ,2.4007 ,3.2665 
2010-07-05,2.1233 ,2.4020 ,3.2517 
2010-07-06,2.1167 ,2.3501 ,3.2168 
2010-07-07,2.0571 ,2.3300 ,3.2233 
2010-07-08,2.0385 ,2.3400 ,3.2382 
2010-07-09,2.0185 ,2.3389 ,3.2347 
2010-07-12,1.9845 ,2.3394 ,3.2146 
2010-07-13,1.9245 ,2.3241 ,3.1767 
2010-07-14,1.8745 ,2.3332 ,3.1744 
2010-07-15,1.8855 ,2.3398 ,3.1817 
2010-07-16,1.8771 ,2.3138 ,3.1976 
2010-07-19,1.8951 ,2.3153 ,3.1901 
2010-07-20,1.9011 ,2.3107 ,3.2086 
2010-07-21,1.8768 ,2.2970 ,3.2144 
2010-07-22,1.9302 ,2.3088 ,3.2161 
2010-07-23,1.9349 ,2.3152 ,3.2528 
2010-07-26,1.9578 ,2.3244 ,3.2813 
2010-07-27,1.9352 ,2.3282 ,3.2816 
2010-07-28,1.9306 ,2.3271 ,3.2982 
2010-07-29,1.9310 ,2.3100 ,3.2993 
2010-07-30,1.9318 ,2.3200 ,3.2996 
2010-08-02,1.9327 ,2.3328 ,3.3131 
2010-08-03,1.9333 ,2.3369 ,3.3105 
2010-08-04,1.9307 ,2.3360 ,3.2971 
2010-08-05,1.9295 ,2.3364 ,3.2967 
2010-08-06,1.9056 ,2.3175 ,3.2922 
2010-08-09,1.9116 ,2.3064 ,3.2975 
2010-08-10,1.9118 ,2.2995 ,3.2972 
2010-08-11,1.9125 ,2.3100 ,3.2685 
2010-08-12,1.9129 ,2.3104 ,3.2230 
2010-08-13,1.9206 ,2.3331 ,3.2374 
2010-08-16,1.9334 ,2.3120 ,3.2504 
2010-08-17,1.9344 ,2.3124 ,3.2461 
2010-08-18,1.9358 ,2.3024 ,3.2450 
2010-08-19,1.9412 ,2.3013 ,3.2501 
2010-08-20,1.9194 ,2.3235 ,3.2389 
2010-08-23,1.9225 ,2.3254 ,3.2346 
2010-08-24,1.8928 ,2.3300 ,3.2229 
2010-08-25,1.8795 ,2.3306 ,3.2154 
2010-08-26,1.9100 ,2.3310 ,3.2322 
2010-08-27,1.9005 ,2.3325 ,3.2379 
2010-08-30,1.9023 ,2.3336 ,3.2304 
2010-08-31,1.9163 ,2.3341 ,3.2301 
2010-09-01,1.9086 ,2.3346 ,3.2358 
2010-09-02,1.9001 ,2.3363 ,3.2418 
2010-09-03,1.9161 ,2.3367 ,3.2406 
2010-09-06,1.9161 ,2.3356 ,3.2580 
2010-09-07,1.9222 ,2.3358 ,3.2739 
2010-09-08,1.9263 ,2.3364 ,3.2632 
2010-09-09,1.9267 ,2.3337 ,3.2681 
2010-09-10,1.9123 ,2.3368 ,3.2989 
2010-09-13,1.8949 ,2.3624 ,3.3251 
2010-09-14,1.9017 ,2.3576 ,3.3205 
2010-09-15,1.9027 ,2.3574 ,3.3443 
2010-09-16,1.9176 ,2.3579 ,3.3401 
2010-09-17,1.9335 ,2.3587 ,3.3504 
2010-09-19,1.9346 ,2.3597 ,3.3500 
2010-09-20,1.9268 ,2.3614 ,3.3388 
2010-09-21,1.9311 ,2.3620 ,3.3391 
2010-09-25,1.9341 ,2.3642 ,3.3387 
2010-09-26,1.9347 ,2.3622 ,3.3428 
2010-09-27,1.9456 ,2.3489 ,3.3378 
2010-09-28,1.9462 ,2.3648 ,3.3371 
2010-09-29,1.9442 ,2.3670 ,3.3310 
2010-09-30,1.9459 ,2.3473 ,3.3183 
2010-10-08,1.9493 ,2.3323 ,3.3342 
2010-10-09,1.9498 ,2.3416 ,3.3584 
2010-10-11,1.9370 ,2.3550 ,3.4040 
2010-10-12,1.9397 ,2.3729 ,3.4179 
2010-10-13,1.9386 ,2.3736 ,3.4271 
2010-10-14,1.9389 ,2.3483 ,3.4275 
2010-10-15,1.9337 ,2.3444 ,3.4247 
2010-10-18,1.9429 ,2.3510 ,3.4182 
2010-10-19,1.9515 ,2.3551 ,3.4205 
2010-10-20,2.0801 ,2.5426 ,3.6201 
2010-10-21,2.0620 ,2.6510 ,3.6370 
2010-10-22,2.0504 ,2.6277 ,3.6358 
2010-10-25,2.0482 ,2.6278 ,3.6407 
2010-10-26,2.0487 ,2.6628 ,3.6944 
2010-10-27,2.0454 ,2.6558 ,3.6975 
2010-10-28,2.0470 ,2.6348 ,3.6863 
2010-10-29,2.0430 ,2.6137 ,3.6821 
2010-11-01,2.0448 ,2.6322 ,3.6941 
2010-11-02,2.0564 ,2.6864 ,3.7497 
2010-11-03,2.0574 ,2.7164 ,3.8113 
2010-11-04,2.1074 ,2.7477 ,3.8434 
2010-11-05,2.0843 ,2.7700 ,3.8458 
2010-11-08,2.0746 ,2.7692 ,3.8392 
2010-11-09,2.1101 ,2.7684 ,3.8445 
2010-11-10,2.1928 ,2.8700 ,3.9204 
2010-11-11,2.2288 ,2.9420 ,3.9530 
2010-11-12,2.2510 ,3.0309 ,3.9534 
2010-11-15,2.2731 ,3.0719 ,3.9450 
2010-11-16,2.2282 ,3.0577 ,3.9065 
2010-11-17,2.2186 ,3.0777 ,3.8600 
2010-11-18,2.3037 ,3.0777 ,3.8336 
2010-11-19,2.3148 ,3.0988 ,3.8700 
2010-11-22,2.4300 ,3.1784 ,3.9161 
2010-11-23,2.4800 ,3.2154 ,3.9317 
2010-11-24,2.5949 ,3.2561 ,3.9533 
2010-11-25,2.6648 ,3.2677 ,3.9674 
2010-11-26,2.7948 ,3.3000 ,4.0123 
2010-11-29,2.7748 ,3.3100 ,3.9959 
2010-11-30,2.7925 ,3.2907 ,3.9710 
2010-12-01,2.7700 ,3.2394 ,3.8919 
2010-12-02,2.7495 ,3.2343 ,3.8609 
2010-12-03,2.7573 ,3.2427 ,3.8699 
2010-12-06,2.7591 ,3.2392 ,3.8696 
2010-12-07,2.7310 ,3.2292 ,3.8435 
2010-12-08,2.7609 ,3.2354 ,3.8609 
2010-12-09,2.8000 ,3.2500 ,3.9023 
2010-12-10,2.8800 ,3.2730 ,3.8888 
2010-12-13,2.8906 ,3.2758 ,3.8509 
2010-12-14,2.8981 ,3.2789 ,3.8521 
2010-12-15,2.9588 ,3.2821 ,3.8150 
2010-12-16,2.9786 ,3.2827 ,3.8044 
2010-12-17,3.0133 ,3.2822 ,3.8058 
2010-12-20,3.0850 ,3.2576 ,3.7850 
2010-12-21,3.1270 ,3.2498 ,3.7956 
2010-12-22,3.1820 ,3.2617 ,3.8004 
2010-12-23,3.2720 ,3.3023 ,3.8108 
2010-12-24,3.3000 ,3.3223 ,3.8136 
2010-12-27,3.3801 ,3.4038 ,3.8913 
2010-12-28,3.3866 ,3.4338 ,3.9118 
2010-12-29,3.3573 ,3.4138 ,3.9019 
2010-12-30,3.3275 ,3.4200 ,3.8800 
2010-12-31,3.3000 ,3.4100 ,3.8799 
2011-01-04,3.2281 ,3.3801 ,3.8606 
2011-01-05,3.0283 ,3.3470 ,3.8132 
2011-01-06,2.9940 ,3.3275 ,3.8339 
2011-01-07,2.9524 ,3.2975 ,3.8237 
2011-01-10,2.9294 ,3.2899 ,3.8449 
2011-01-11,2.9201 ,3.2760 ,3.8703 
2011-01-12,2.8527 ,3.2791 ,3.8550 
2011-01-13,2.8506 ,3.2731 ,3.8831 
2011-01-14,2.8500 ,3.2880 ,3.9156 
2011-01-17,2.8857 ,3.3237 ,3.9651 
2011-01-18,2.9357 ,3.3559 ,3.9954 
2011-01-19,3.0017 ,3.3599 ,3.9752 
2011-01-20,3.0457 ,3.3678 ,3.9749 
2011-01-21,3.0866 ,3.3840 ,3.9837 
2011-01-24,3.1336 ,3.3624 ,3.9918 
2011-01-25,3.2104 ,3.3632 ,4.0152 
2011-01-26,3.2154 ,3.3670 ,3.9991 
2011-01-27,3.1854 ,3.3800 ,4.0058 
2011-01-28,3.1657 ,3.3731 ,4.0096 
2011-01-30,3.1727 ,3.3646 ,4.0100 
2011-01-31,3.1527 ,3.3612 ,4.0187 
2011-02-01,3.1427 ,3.3571 ,4.0186 
2011-02-09,3.1995 ,3.4300 ,4.1006 
2011-02-10,3.2000 ,3.4208 ,4.1158 
2011-02-11,3.2000 ,3.4235 ,4.1062 
2011-02-12,3.2000 ,3.4206 ,4.1087 
2011-02-14,3.1664 ,3.3807 ,4.0552 
2011-02-15,3.0664 ,3.3747 ,4.0454 
2011-02-16,3.0650 ,3.3943 ,4.0450 
2011-02-17,3.0650 ,3.3894 ,4.0449 
2011-02-18,3.0587 ,3.3905 ,4.0450 
2011-02-21,3.1532 ,3.4372 ,4.0702 
2011-02-22,3.1200 ,3.4372 ,4.0400 
2011-02-23,3.1007 ,3.4325 ,3.9946 
2011-02-24,3.0177 ,3.3726 ,3.9132 
2011-02-25,3.0257 ,3.3526 ,3.9566 
2011-02-28,3.0000 ,3.3574 ,3.9314 
2011-03-01,2.9727 ,3.3500 ,3.9259 
2011-03-02,2.9697 ,3.3678 ,3.9233 
2011-03-03,2.9496 ,3.3315 ,3.9279 
2011-03-04,2.9508 ,3.3386 ,3.9388 
2011-03-07,2.9352 ,3.3311 ,3.9351 
2011-03-08,2.9394 ,3.3300 ,3.9078 
2011-03-09,2.8898 ,3.2600 ,3.8879 
2011-03-10,2.9105 ,3.2600 ,3.9321 
2011-03-11,2.8904 ,3.2599 ,3.9328 
2011-03-14,2.8977 ,3.2771 ,3.9074 
2011-03-15,2.9007 ,3.2633 ,3.8659 
2011-03-16,2.8986 ,3.2511 ,3.8600 
2011-03-17,2.8900 ,3.2321 ,3.8326 
2011-03-18,2.8965 ,3.2365 ,3.8489 
2011-03-21,2.9365 ,3.2476 ,3.8774 
2011-03-22,2.9150 ,3.2532 ,3.8987 
2011-03-23,2.8500 ,3.2373 ,3.9037 
2011-03-24,2.8519 ,3.2321 ,3.8762 
2011-03-25,2.8510 ,3.2223 ,3.8714 
2011-03-28,2.8800 ,3.2323 ,3.8807 
2011-03-29,2.8883 ,3.2326 ,3.9044 
2011-03-30,2.8733 ,3.2292 ,3.9069 
2011-03-31,2.8734 ,3.2328 ,3.9120 
2011-04-01,2.8259 ,3.2328 ,3.9126 
2011-04-02,2.8346 ,3.2357 ,3.9078 
2011-04-06,2.8590 ,3.2412 ,3.9203 
2011-04-07,2.8709 ,3.2469 ,3.9167 
2011-04-08,2.8589 ,3.2434 ,3.9081 
2011-04-11,2.8625 ,3.2444 ,3.8928 
2011-04-12,2.8482 ,3.2365 ,3.8700 
2011-04-13,2.8144 ,3.2049 ,3.8703 
2011-04-14,2.8105 ,3.1946 ,3.8707 
2011-04-15,2.8133 ,3.1994 ,3.8709 
2011-04-18,2.8297 ,3.2137 ,3.8960 
2011-04-19,2.8186 ,3.2086 ,3.8911 
2011-04-20,2.8211 ,3.2037 ,3.8913 
2011-04-21,2.8283 ,3.2205 ,3.8912 
2011-04-22,2.8389 ,3.2274 ,3.8966 
2011-04-25,2.8400 ,3.2425 ,3.8961 
2011-04-26,2.8486 ,3.2685 ,3.8960 
2011-04-27,2.8078 ,3.2581 ,3.8812 
2011-04-28,2.8066 ,3.2639 ,3.8700 
2011-04-29,2.8094 ,3.2594 ,3.8713 
2011-05-03,2.8335 ,3.2617 ,3.8752 
2011-05-04,2.8200 ,3.2619 ,3.8772 
2011-05-05,2.8528 ,3.2623 ,3.8715 
2011-05-06,2.8661 ,3.2632 ,3.8308 
2011-05-09,2.8614 ,3.2687 ,3.8378 
2011-05-10,2.8567 ,3.2773 ,3.8326 
2011-05-11,2.8758 ,3.2726 ,3.8334 
2011-05-12,2.9065 ,3.2676 ,3.8211 
2011-05-13,2.9747 ,3.2929 ,3.8363 
2011-05-16,2.9799 ,3.2881 ,3.8432 
2011-05-17,2.9596 ,3.2922 ,3.8318 
2011-05-18,2.9585 ,3.2902 ,3.8338 
2011-05-19,2.9788 ,3.2916 ,3.8309 
2011-05-20,3.0370 ,3.3027 ,3.8429 
2011-05-23,3.0466 ,3.3059 ,3.8400 
2011-05-24,3.0550 ,3.3054 ,3.8414 
2011-05-25,3.0577 ,3.3070 ,3.8382 
2011-05-26,3.0589 ,3.2884 ,3.8352 
2011-05-27,3.0053 ,3.2801 ,3.8217 
2011-05-30,3.0317 ,3.2751 ,3.8256 
2011-05-31,3.0348 ,3.2809 ,3.8311 
2011-06-01,3.0402 ,3.3113 ,3.8311 
2011-06-02,3.0597 ,3.3305 ,3.8337 
2011-06-03,3.0419 ,3.3312 ,3.8337 
2011-06-07,3.0558 ,3.3343 ,3.8341 
2011-06-08,3.0925 ,3.3552 ,3.8572 
2011-06-09,3.0833 ,3.3605 ,3.8726 
2011-06-10,3.0901 ,3.3712 ,3.8940 
2011-06-13,3.1185 ,3.4005 ,3.9036 
2011-06-14,3.1552 ,3.4336 ,3.9406 
2011-06-15,3.3465 ,3.4890 ,3.9986 
2011-06-16,3.5000 ,3.5217 ,3.9839 
2011-06-17,3.6113 ,3.5332 ,3.9803 
2011-06-20,3.5808 ,3.4851 ,3.9413 
2011-06-21,3.5805 ,3.4702 ,3.9003 
2011-06-22,3.5929 ,3.5200 ,3.9555 
2011-06-23,3.6168 ,3.5100 ,3.9691 
2011-06-24,3.5903 ,3.4947 ,3.8963 
2011-06-27,3.4957 ,3.4569 ,3.8703 
2011-06-28,3.5007 ,3.4552 ,3.8800 
2011-06-29,3.4915 ,3.4601 ,3.8833 
2011-06-30,3.4742 ,3.4700 ,3.8857 
2011-07-01,3.4320 ,3.4104 ,3.8775 
2011-07-04,3.4018 ,3.3856 ,3.8842 
2011-07-05,3.4040 ,3.3956 ,3.8909 
2011-07-06,3.4151 ,3.4358 ,3.9116 
2011-07-07,3.4000 ,3.4363 ,3.9021 
2011-07-08,3.4100 ,3.4375 ,3.8881 
2011-07-11,3.3821 ,3.4619 ,3.8923 
2011-07-12,3.4123 ,3.4620 ,3.8899 
2011-07-13,3.5323 ,3.4999 ,3.8913 
2011-07-14,3.5779 ,3.5021 ,3.9204 
2011-07-15,3.5674 ,3.4947 ,3.9278 
2011-07-18,3.5868 ,3.5126 ,3.9558 
2011-07-19,3.6650 ,3.5924 ,4.0088 
2011-07-20,3.7500 ,3.6860 ,4.0715 
2011-07-21,3.8242 ,3.7291 ,4.0889 
2011-07-22,3.8275 ,3.7564 ,4.0671 
2011-07-25,3.7943 ,3.7573 ,4.0663 
2011-07-26,3.7842 ,3.7595 ,4.0753 
2011-07-27,3.7793 ,3.7489 ,4.0855 
2011-07-28,3.7393 ,3.7307 ,4.0627 
2011-07-29,3.7339 ,3.7126 ,4.0477 
2011-08-01,3.7102 ,3.7158 ,4.0502 
2011-08-02,3.7194 ,3.7175 ,4.0615 
2011-08-03,3.7045 ,3.7602 ,4.1201 
2011-08-04,3.7059 ,3.7530 ,4.0911 
2011-08-05,3.6707 ,3.7036 ,4.0423 
2011-08-08,3.6233 ,3.6705 ,4.0007 
2011-08-09,3.5990 ,3.6504 ,3.9554 
2011-08-10,3.5821 ,3.6591 ,3.9639 
2011-08-11,3.5481 ,3.6239 ,3.9291 
2011-08-12,3.5782 ,3.6138 ,3.9268 
2011-08-15,3.5832 ,3.6216 ,3.9231 
2011-08-16,3.6218 ,3.6459 ,3.9492 
2011-08-17,3.6257 ,3.6573 ,3.9432 
2011-08-18,3.6560 ,3.6720 ,3.9560 
2011-08-19,3.6475 ,3.6536 ,3.9331 
2011-08-22,3.6391 ,3.6661 ,3.9325 
2011-08-23,3.6476 ,3.6524 ,3.9356 
2011-08-24,3.6600 ,3.6668 ,3.9501 
2011-08-25,3.6607 ,3.6753 ,3.9750 
2011-08-26,3.6692 ,3.6980 ,3.9886 
2011-08-29,3.8092 ,3.8480 ,4.0994 
2011-08-30,3.9379 ,3.9338 ,4.1303 
2011-08-31,3.9174 ,3.9108 ,4.1050 
2011-09-01,3.9000 ,3.8791 ,4.0708 
2011-09-02,3.8970 ,3.8717 ,4.0700 
2011-09-05,3.8923 ,3.8529 ,4.0501 
2011-09-06,3.8675 ,3.8607 ,4.0107 
2011-09-07,3.8727 ,3.9525 ,4.0500 
2011-09-08,3.8716 ,3.9570 ,4.0650 
2011-09-09,3.8642 ,3.9439 ,4.0452 
2011-09-13,3.8642 ,3.9376 ,4.0208 
2011-09-14,3.9342 ,3.9445 ,4.0210 
2011-09-15,3.9214 ,3.9661 ,4.0495 
2011-09-16,3.9401 ,3.9824 ,4.0752 
2011-09-19,3.9219 ,3.9862 ,4.0801 
2011-09-20,3.9116 ,3.9722 ,4.0801 
2011-09-21,3.8729 ,3.9571 ,4.0908 
2011-09-22,3.8529 ,3.9186 ,4.0676 
2011-09-23,3.7032 ,3.8232 ,3.9662 
2011-09-26,3.5519 ,3.7447 ,3.8878 
2011-09-27,3.5766 ,3.7697 ,3.9158 
2011-09-28,3.6164 ,3.7761 ,3.9203 
2011-09-29,3.5829 ,3.7417 ,3.8840 
2011-09-30,3.6069 ,3.7119 ,3.8605 
2011-10-08,3.5999 ,3.7083 ,3.8605 
2011-10-09,3.5531 ,3.6481 ,3.8056 
2011-10-10,3.4522 ,3.5488 ,3.7706 
2011-10-11,3.3824 ,3.4918 ,3.7593 
2011-10-12,3.2323 ,3.5017 ,3.8005 
2011-10-13,3.1501 ,3.5271 ,3.8205 
2011-10-14,3.1466 ,3.4883 ,3.7707 
2011-10-17,3.1410 ,3.5342 ,3.7906 
2011-10-18,3.1412 ,3.4944 ,3.7407 
2011-10-19,3.1411 ,3.5013 ,3.7311 
2011-10-20,3.1412 ,3.4764 ,3.7266 
2011-10-21,3.1400 ,3.5028 ,3.7385 
2011-10-24,3.1347 ,3.5029 ,3.7533 
2011-10-25,3.1669 ,3.5324 ,3.7960 
2011-10-26,3.1691 ,3.5087 ,3.7918 
2011-10-27,3.1898 ,3.5120 ,3.8032 
2011-10-28,3.1898 ,3.5100 ,3.7870 
2011-10-31,3.1398 ,3.4902 ,3.7607 
2011-11-01,3.0899 ,3.4385 ,3.7395 
2011-11-02,3.0681 ,3.4127 ,3.7208 
2011-11-03,3.0252 ,3.3988 ,3.7233 
2011-11-04,2.9969 ,3.3793 ,3.7158 
2011-11-07,2.9901 ,3.3805 ,3.7333 
2011-11-08,2.8563 ,3.3525 ,3.6988 
2011-11-09,2.6438 ,3.2528 ,3.6436 
2011-11-10,2.5705 ,3.1133 ,3.5563 
2011-11-11,2.5683 ,3.1142 ,3.5916 
2011-11-14,2.5562 ,3.1504 ,3.5807 
2011-11-15,2.5459 ,3.1313 ,3.6563 
2011-11-16,2.5692 ,3.1414 ,3.6260 
2011-11-17,2.5980 ,3.1515 ,3.6360 
2011-11-18,2.6013 ,3.1375 ,3.6412 
2011-11-21,2.6110 ,3.1681 ,3.6598 
2011-11-22,2.6397 ,3.1676 ,3.6412 
2011-11-23,2.6717 ,3.1369 ,3.5914 
2011-11-24,2.6754 ,3.1249 ,3.6103 
2011-11-25,2.6932 ,3.1099 ,3.6115 
2011-11-28,2.7215 ,3.1012 ,3.6402 
2011-11-29,2.7240 ,3.1202 ,3.6315 
2011-11-30,2.7366 ,3.0994 ,3.6091 
2011-12-01,2.5866 ,2.9659 ,3.5005 
2011-12-02,2.6334 ,2.9351 ,3.4720 
2011-12-05,2.6213 ,2.9099 ,3.4420 
2011-12-06,2.6293 ,2.9100 ,3.4790 
2011-12-07,2.6300 ,2.8660 ,3.4890 
2011-12-08,2.6300 ,2.8700 ,3.4953 
2011-12-09,2.6324 ,2.8561 ,3.4817 
2011-12-12,2.6595 ,2.8710 ,3.4927 
2011-12-13,2.6926 ,2.8979 ,3.4982 
2011-12-14,2.7183 ,2.9210 ,3.4807 
2011-12-15,2.7198 ,2.9384 ,3.4890 
2011-12-16,2.7202 ,2.9221 ,3.4637 
2011-12-19,2.7127 ,2.9173 ,3.4702 
2011-12-20,2.7127 ,2.9339 ,3.4655 
2011-12-21,2.7316 ,2.9451 ,3.4709 
2011-12-22,2.7241 ,2.9394 ,3.4752 
2011-12-23,2.7341 ,2.9337 ,3.4803 
2011-12-26,2.7315 ,2.9347 ,3.4653 
2011-12-27,2.7316 ,2.9270 ,3.4603 
2011-12-28,2.7342 ,2.9278 ,3.4603 
2011-12-29,2.7369 ,2.8993 ,3.4453 
2011-12-30,2.7201 ,2.8794 ,3.4303 
2011-12-31,2.7167 ,2.8640 ,3.4211 
2012-01-04,2.7278 ,2.8657 ,3.4395 
2012-01-05,2.7404 ,2.8913 ,3.4304 
2012-01-06,2.7391 ,2.8741 ,3.3970 
2012-01-09,2.7308 ,2.8789 ,3.3806 
2012-01-10,2.7283 ,2.8802 ,3.4030 
2012-01-11,2.7884 ,2.8775 ,3.4208 
2012-01-12,2.7841 ,2.8761 ,3.4020 
2012-01-13,2.7938 ,2.8809 ,3.4108 
2012-01-16,2.8251 ,2.8985 ,3.4233 
2012-01-17,2.8208 ,2.9069 ,3.4045 
2012-01-18,2.8614 ,2.9143 ,3.3957 
2012-01-19,2.8439 ,2.9072 ,3.3758 
2012-01-20,2.8155 ,2.8942 ,3.3808 
2012-01-21,2.8169 ,2.8952 ,3.3811 
2012-01-29,2.7757 ,2.8817 ,3.3812 
2012-01-30,2.7757 ,2.8858 ,3.4005 
2012-01-31,2.7658 ,2.8893 ,3.4064 
2012-02-01,2.7829 ,2.9075 ,3.4318 
2012-02-02,2.7733 ,2.9059 ,3.4410 
2012-02-03,2.7803 ,2.9058 ,3.4360 
2012-02-06,2.8131 ,2.9149 ,3.4785 
2012-02-07,2.8176 ,2.9119 ,3.4810 
2012-02-08,2.9275 ,2.9761 ,3.5098 
2012-02-09,2.9589 ,3.0283 ,3.5409 
2012-02-10,2.9547 ,3.0251 ,3.5210 
2012-02-13,2.9037 ,3.0243 ,3.5148 
2012-02-14,2.9325 ,3.0158 ,3.5160 
2012-02-15,2.9437 ,3.0253 ,3.5335 
2012-02-16,2.9696 ,3.0369 ,3.5361 
2012-02-17,2.9856 ,3.0601 ,3.5361 
2012-02-20,2.9219 ,3.0061 ,3.5116 
2012-02-21,2.9360 ,3.0376 ,3.5164 
2012-02-22,2.9395 ,3.0491 ,3.5276 
2012-02-23,2.9412 ,3.0487 ,3.5254 
2012-02-24,2.9269 ,3.0497 ,3.5164 
2012-02-27,2.9371 ,3.0634 ,3.5501 
2012-02-28,2.9468 ,3.0693 ,3.5464 
2012-02-29,2.9475 ,3.0602 ,3.5340 
2012-03-01,2.9305 ,3.0624 ,3.5500 
2012-03-02,2.9256 ,3.0626 ,3.5616 
2012-03-05,2.9307 ,3.0626 ,3.5614 
2012-03-06,2.9322 ,3.0326 ,3.5465 
2012-03-07,2.9013 ,3.0338 ,3.5316 
2012-03-08,2.8958 ,3.0025 ,3.5316 
2012-03-09,2.8922 ,3.0040 ,3.5367 
2012-03-12,2.8595 ,2.9993 ,3.5242 
2012-03-13,2.8654 ,2.9817 ,3.5401 
2012-03-14,2.8785 ,2.9926 ,3.5451 
2012-03-15,2.8872 ,2.9953 ,3.5589 
2012-03-16,2.8690 ,2.9876 ,3.5483 
2012-03-19,2.8452 ,2.9909 ,3.5590 
2012-03-20,2.8711 ,2.9869 ,3.5601 
2012-03-21,2.8775 ,2.9901 ,3.5608 
2012-03-22,2.8816 ,2.9948 ,3.5502 
2012-03-23,2.8528 ,2.9788 ,3.5267 
2012-03-26,2.8436 ,2.9708 ,3.5247 
2012-03-27,2.8436 ,2.9732 ,3.5403 
2012-03-28,2.8485 ,2.9631 ,3.5223 
2012-03-29,2.8336 ,2.9278 ,3.5143 
2012-03-30,2.8355 ,2.9330 ,3.5054 
2012-03-31,2.8355 ,2.9225 ,3.5004 
2012-04-01,2.8551 ,2.9252 ,3.5204 
2012-04-05,2.8595 ,2.9163 ,3.5191 
2012-04-06,2.8731 ,2.9152 ,3.5203 
2012-04-09,2.8698 ,2.9301 ,3.5352 
2012-04-10,2.8712 ,2.9121 ,3.5366 
2012-04-11,2.8714 ,2.9136 ,3.5308 
2012-04-12,2.8994 ,2.9222 ,3.5407 
2012-04-13,2.8799 ,2.9272 ,3.5277 
2012-04-16,2.8835 ,2.9250 ,3.5318 
2012-04-17,2.8720 ,2.9235 ,3.5291 
2012-04-18,2.8545 ,2.9226 ,3.5366 
2012-04-19,2.8460 ,2.9371 ,3.5518 
2012-04-20,2.8370 ,2.9303 ,3.5414 
2012-04-23,2.8473 ,2.9220 ,3.5407 
2012-04-24,2.8439 ,2.9300 ,3.5302 
2012-04-25,2.8455 ,2.9451 ,3.5369 
2012-04-26,2.8489 ,2.9569 ,3.5357 
2012-04-27,2.8541 ,2.9529 ,3.5389 
2012-04-28,2.8562 ,2.9582 ,3.5391 
2012-05-02,2.8450 ,2.9672 ,3.5449 
2012-05-03,2.8496 ,2.9890 ,3.5454 
2012-05-04,2.8618 ,3.0044 ,3.5512 
2012-05-07,2.8612 ,2.9972 ,3.5518 
